order_id,order_date,customer_city,product_type,product_value,carrier,service,shipping_cost,promised_delivery_days,promised_date,actual_date,status,delay_days,issue_type,has_pod,pod_photo_quality,pod_gps_match,pod_signature_valid,pod_valid,recoverable_amount,recovery_reason
ORD-003632,2026-01-09,Toulouse,Cosmétique,68.06,DHL,Express,12.9,2,2026-01-11,2026-01-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003633,2025-12-16,Saint-Étienne,Vêtement,63.65,Mondial Relay,Standard,5.9,5,2025-12-21,2025-12-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003634,2026-01-02,Le Havre,Vêtement,36.7,Chronopost,Standard,5.9,5,2026-01-07,2026-01-09,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003635,2025-12-18,Nice,Chaussure,36.79,Chronopost,Standard,5.9,5,2025-12-23,2025-12-22,Delivered,0,,True,Good,True,False,False,18.39,Invalid_POD_Customer_Claim
ORD-003636,2025-12-08,Nice,Chaussure,66.04,Colissimo,Standard,5.9,5,2025-12-13,2025-12-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003637,2025-12-03,Nantes,Livre,33.7,Mondial Relay,Premium,18.9,1,2025-12-04,2025-12-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003638,2025-12-12,Strasbourg,Vêtement,12.34,UPS,Premium,18.9,1,2025-12-13,2025-12-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003639,2025-12-30,Reims,Vêtement,49.71,Chronopost,Express,12.9,2,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003640,2025-12-21,Grenoble,High-Tech,106.79,La Poste,Premium,18.9,1,2025-12-22,2025-12-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003641,2025-11-28,Nice,Cosmétique,36.86,Chronopost,Express,12.9,2,2025-11-30,2025-11-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003642,2025-11-04,Nice,Livre,27.1,DHL,Standard,5.9,5,2025-11-09,2025-11-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003643,2025-10-16,Lille,Vêtement,49.42,Colissimo,Express,12.9,2,2025-10-18,2025-10-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003644,2025-11-12,Nice,Vêtement,24.8,La Poste,Premium,18.9,1,2025-11-13,2025-11-17,Delivered_Late,4,Delayed_Delivery,True,Good,True,True,True,18.9,Late_Delivery_Premium_Service
ORD-003645,2025-11-21,Lille,Vêtement,64.24,Chronopost,Express,12.9,2,2025-11-23,2025-11-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003646,2026-01-15,Reims,Livre,17.63,Colissimo,Standard,5.9,5,2026-01-20,2026-01-23,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003647,2025-11-03,Rennes,Livre,22.5,UPS,Premium,18.9,1,2025-11-04,2025-11-03,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003648,2026-01-02,Le Havre,Livre,28.09,DHL,Standard,5.9,5,2026-01-07,2026-01-08,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003649,2025-10-05,Reims,High-Tech,70.66,Chronopost,Premium,18.9,1,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003650,2025-12-11,Toulon,Chaussure,46.01,UPS,Standard,5.9,5,2025-12-16,2025-12-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003651,2025-12-29,Marseille,Cosmétique,37.84,DHL,Express,12.9,2,2025-12-31,2025-12-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003652,2025-11-23,Paris,Cosmétique,39.46,La Poste,Standard,5.9,5,2025-11-28,2025-12-01,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003653,2026-01-11,Le Havre,Chaussure,37.57,La Poste,Express,12.9,2,2026-01-13,2026-01-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003654,2025-12-15,Marseille,Livre,14.24,Mondial Relay,Express,12.9,2,2025-12-17,,Lost,16,Package_Lost,False,,,,False,40.04,"Late_Delivery_Premium_Service, Package_Lost_Full_Refund"
ORD-003655,2025-10-02,Rennes,Cosmétique,32.55,Colissimo,Standard,5.9,5,2025-10-07,2025-10-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003656,2025-12-06,Montpellier,High-Tech,279.59,DHL,Express,12.9,2,2025-12-08,2025-12-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003657,2025-11-09,Bordeaux,Vêtement,56.26,Chronopost,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003658,2025-11-16,Montpellier,Cosmétique,15.14,Colissimo,Standard,5.9,5,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003659,2025-11-22,Rennes,Vêtement,43.14,UPS,Standard,5.9,5,2025-11-27,2025-11-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003660,2025-11-20,Bordeaux,Chaussure,57.62,UPS,Standard,5.9,5,2025-11-25,2025-11-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003661,2026-01-13,Rennes,Livre,8.27,La Poste,Standard,5.9,5,2026-01-18,2026-01-17,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003662,2025-12-24,Nantes,Cosmétique,33.43,La Poste,Standard,5.9,5,2025-12-29,2025-12-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003663,2025-10-01,Montpellier,Cosmétique,30.65,Chronopost,Standard,5.9,5,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003664,2025-12-05,Lille,Chaussure,54.15,DHL,Standard,5.9,5,2025-12-10,2025-12-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003665,2025-11-22,Le Havre,Vêtement,36.85,La Poste,Standard,5.9,5,2025-11-27,2025-11-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003666,2025-11-04,Grenoble,High-Tech,267.71,La Poste,Standard,5.9,5,2025-11-09,2025-11-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003667,2025-12-21,Rennes,Livre,16.36,Colissimo,Standard,5.9,5,2025-12-26,2025-12-27,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003668,2025-12-30,Grenoble,Cosmétique,35.75,Mondial Relay,Standard,5.9,5,2026-01-04,2026-01-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003669,2025-11-05,Lille,Vêtement,71.22,Chronopost,Premium,18.9,1,2025-11-06,2025-11-10,Delivered_Late,4,Delayed_Delivery,True,Good,True,True,True,18.9,Late_Delivery_Premium_Service
ORD-003670,2025-10-21,Toulouse,Vêtement,40.51,UPS,Standard,5.9,5,2025-10-26,2025-10-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003671,2025-11-02,Saint-Étienne,Chaussure,67.39,Mondial Relay,Standard,5.9,5,2025-11-07,2025-11-06,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003672,2025-11-25,Le Havre,Chaussure,39.22,Mondial Relay,Express,12.9,2,2025-11-27,2025-11-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003673,2026-01-01,Strasbourg,Vêtement,40.88,Chronopost,Premium,18.9,1,2026-01-02,2026-01-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003674,2025-10-08,Lyon,Cosmétique,46.4,Chronopost,Standard,5.9,5,2025-10-13,2025-10-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003675,2025-11-30,Bordeaux,Cosmétique,32.3,La Poste,Express,12.9,2,2025-12-02,2025-12-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003676,2025-12-09,Nantes,Chaussure,69.85,La Poste,Standard,5.9,5,2025-12-14,2025-12-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003677,2025-12-12,Saint-Étienne,High-Tech,163.36,La Poste,Standard,5.9,5,2025-12-17,2025-12-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003678,2026-01-11,Bordeaux,Vêtement,53.35,La Poste,Express,12.9,2,2026-01-13,2026-01-12,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003679,2025-10-10,Montpellier,Livre,25.59,Mondial Relay,Express,12.9,2,2025-10-12,2025-10-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003680,2026-01-04,Rennes,High-Tech,136.07,UPS,Standard,5.9,5,2026-01-09,2026-01-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003681,2025-11-14,Lyon,Livre,10.89,Colissimo,Standard,5.9,5,2025-11-19,2025-11-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003682,2025-11-04,Nice,Livre,7.81,La Poste,Express,12.9,2,2025-11-06,2025-11-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003683,2026-01-04,Marseille,High-Tech,231.41,Colissimo,Standard,5.9,5,2026-01-09,2026-01-08,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003684,2025-11-14,Reims,Cosmétique,46.55,UPS,Standard,5.9,5,2025-11-19,2025-11-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003685,2025-11-15,Montpellier,Cosmétique,44.74,Mondial Relay,Express,12.9,2,2025-11-17,2025-11-18,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003686,2025-11-28,Nice,Chaussure,89.34,Mondial Relay,Express,12.9,2,2025-11-30,2025-11-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003687,2025-11-23,Reims,Chaussure,19.99,Mondial Relay,Standard,5.9,5,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003688,2025-11-06,Paris,Livre,12.21,La Poste,Standard,5.9,5,2025-11-11,2025-11-12,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003689,2025-10-11,Toulouse,Chaussure,101.36,La Poste,Express,12.9,2,2025-10-13,2025-10-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003690,2025-11-17,Bordeaux,Chaussure,50.21,Mondial Relay,Standard,5.9,5,2025-11-22,2025-11-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003691,2025-10-22,Saint-Étienne,Vêtement,66.1,Mondial Relay,Standard,5.9,5,2025-10-27,2025-10-28,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003692,2025-10-23,Rennes,Cosmétique,32.2,DHL,Express,12.9,2,2025-10-25,2025-10-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003693,2025-11-26,Lyon,High-Tech,241.68,UPS,Standard,5.9,5,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003694,2026-01-01,Lille,Cosmétique,23.34,DHL,Standard,5.9,5,2026-01-06,2026-01-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003695,2025-11-30,Saint-Étienne,High-Tech,274.7,La Poste,Standard,5.9,5,2025-12-05,,Lost,9,Package_Lost,False,,,,False,283.55,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-003696,2025-10-19,Bordeaux,Chaussure,19.09,La Poste,Standard,5.9,5,2025-10-24,2025-10-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003697,2025-12-28,Reims,Vêtement,77.59,Colissimo,Standard,5.9,5,2026-01-02,2026-01-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003698,2025-10-16,Toulouse,Vêtement,37.55,Chronopost,Express,12.9,2,2025-10-18,2025-10-19,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003699,2025-11-29,Bordeaux,High-Tech,138.38,UPS,Express,12.9,2,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003700,2025-12-24,Nice,Livre,16.79,Mondial Relay,Express,12.9,2,2025-12-26,2025-12-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003701,2025-12-04,Montpellier,Vêtement,19.57,Mondial Relay,Standard,5.9,5,2025-12-09,2025-12-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003702,2025-12-21,Rennes,Livre,19.02,UPS,Standard,5.9,5,2025-12-26,2025-12-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003703,2025-12-19,Nice,Cosmétique,17.63,La Poste,Standard,5.9,5,2025-12-24,2025-12-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003704,2025-10-03,Grenoble,High-Tech,15.47,La Poste,Express,12.9,2,2025-10-05,2025-10-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003705,2025-11-16,Le Havre,Livre,21.2,DHL,Standard,5.9,5,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003706,2025-11-03,Saint-Étienne,Cosmétique,25.47,La Poste,Express,12.9,2,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003707,2025-12-23,Lille,Vêtement,78.69,La Poste,Standard,5.9,5,2025-12-28,2025-12-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003708,2026-01-12,Toulouse,Livre,30.0,DHL,Premium,18.9,1,2026-01-13,2026-01-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003709,2025-12-02,Lille,Cosmétique,60.46,La Poste,Express,12.9,2,2025-12-04,2025-12-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003710,2025-12-13,Strasbourg,Chaussure,44.57,Mondial Relay,Premium,18.9,1,2025-12-14,2025-12-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003711,2026-01-07,Paris,Livre,21.36,UPS,Standard,5.9,5,2026-01-12,2026-01-11,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003712,2025-12-18,Toulouse,Vêtement,5.0,La Poste,Standard,5.9,5,2025-12-23,2025-12-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003713,2025-11-28,Lyon,High-Tech,127.46,DHL,Express,12.9,2,2025-11-30,2025-11-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003714,2025-10-23,Le Havre,Vêtement,46.97,DHL,Standard,5.9,5,2025-10-28,,Lost,9,Package_Lost,False,,,,False,55.82,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-003715,2025-10-15,Montpellier,Chaussure,69.62,La Poste,Express,12.9,2,2025-10-17,2025-10-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003716,2025-12-14,Reims,Cosmétique,34.36,UPS,Standard,5.9,5,2025-12-19,2025-12-20,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003717,2025-12-02,Saint-Étienne,High-Tech,221.3,Colissimo,Standard,5.9,5,2025-12-07,2025-12-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003718,2025-10-18,Marseille,High-Tech,150.34,DHL,Standard,5.9,5,2025-10-23,2025-10-25,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003719,2025-11-14,Paris,Chaussure,105.14,Chronopost,Express,12.9,2,2025-11-16,2025-11-15,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003720,2025-11-09,Montpellier,High-Tech,179.5,Colissimo,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003721,2025-11-10,Saint-Étienne,Chaussure,61.08,UPS,Express,12.9,2,2025-11-12,2025-11-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003722,2025-11-04,Paris,Cosmétique,51.57,DHL,Premium,18.9,1,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003723,2025-10-30,Reims,Livre,5.0,Mondial Relay,Express,12.9,2,2025-11-01,2025-10-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003724,2025-10-04,Nantes,High-Tech,108.8,DHL,Standard,5.9,5,2025-10-09,2025-10-13,Delivered_Late,4,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003725,2025-10-31,Bordeaux,Chaussure,49.56,La Poste,Standard,5.9,5,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003726,2025-12-06,Toulouse,Chaussure,72.31,UPS,Standard,5.9,5,2025-12-11,2025-12-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003727,2025-10-26,Rennes,Cosmétique,34.09,Colissimo,Standard,5.9,5,2025-10-31,2025-11-01,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003728,2025-10-11,Nice,Chaussure,98.83,Chronopost,Standard,5.9,5,2025-10-16,2025-10-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003729,2025-11-20,Bordeaux,High-Tech,5.0,Mondial Relay,Standard,5.9,5,2025-11-25,2025-11-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003730,2025-10-24,Bordeaux,High-Tech,255.57,Mondial Relay,Express,12.9,2,2025-10-26,2025-10-25,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003731,2025-12-28,Marseille,High-Tech,130.02,DHL,Express,12.9,2,2025-12-30,2025-12-29,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003732,2025-10-19,Toulouse,Chaussure,74.56,Chronopost,Standard,5.9,5,2025-10-24,2025-10-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003733,2026-01-01,Bordeaux,Vêtement,49.46,UPS,Standard,5.9,5,2026-01-06,2026-01-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003734,2025-12-25,Bordeaux,Vêtement,70.25,Colissimo,Standard,5.9,5,2025-12-30,2025-12-29,Delivered,0,,True,Good,False,True,False,35.12,Invalid_POD_Customer_Claim
ORD-003735,2025-10-08,Nantes,Livre,5.0,Chronopost,Standard,5.9,5,2025-10-13,2025-10-12,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003736,2026-01-08,Grenoble,Livre,21.12,UPS,Premium,18.9,1,2026-01-09,2026-01-08,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003737,2025-12-01,Montpellier,Chaussure,99.39,UPS,Standard,5.9,5,2025-12-06,2025-12-05,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003738,2025-12-01,Saint-Étienne,Vêtement,43.04,UPS,Express,12.9,2,2025-12-03,2025-12-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003739,2025-10-06,Le Havre,Chaussure,36.46,Mondial Relay,Standard,5.9,5,2025-10-11,2025-10-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003740,2025-12-04,Lyon,Cosmétique,25.94,UPS,Express,12.9,2,2025-12-06,2025-12-05,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003741,2026-01-10,Toulon,Livre,16.07,UPS,Standard,5.9,5,2026-01-15,2026-01-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003742,2025-11-21,Paris,Cosmétique,24.18,Chronopost,Standard,5.9,5,2025-11-26,2025-11-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003743,2025-12-12,Paris,Livre,18.47,Chronopost,Premium,18.9,1,2025-12-13,2025-12-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003744,2025-12-24,Toulon,Chaussure,110.25,Chronopost,Express,12.9,2,2025-12-26,2025-12-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003745,2026-01-03,Strasbourg,Vêtement,33.05,Mondial Relay,Standard,5.9,5,2026-01-08,2026-01-07,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003746,2025-10-02,Rennes,Vêtement,35.25,UPS,Standard,5.9,5,2025-10-07,2025-10-08,Delivered_Late,1,Delayed_Delivery,True,Poor,True,True,False,0.0,
ORD-003747,2025-11-20,Nantes,High-Tech,135.97,La Poste,Standard,5.9,5,2025-11-25,2025-11-25,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003748,2026-01-03,Toulon,Chaussure,79.75,Chronopost,Standard,5.9,5,2026-01-08,2026-01-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003749,2025-10-19,Montpellier,High-Tech,149.26,DHL,Standard,5.9,5,2025-10-24,2025-10-23,Delivered,0,,True,Good,True,False,False,0.0,
ORD-003750,2025-10-01,Rennes,Cosmétique,39.6,UPS,Standard,5.9,5,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003751,2025-11-02,Toulouse,High-Tech,295.07,UPS,Standard,5.9,5,2025-11-07,2025-11-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003752,2025-11-08,Nice,Vêtement,38.14,Chronopost,Premium,18.9,1,2025-11-09,2025-11-16,Delivered_Late,7,Delayed_Delivery,True,Good,True,True,True,18.9,Late_Delivery_Premium_Service
ORD-003753,2025-10-12,Grenoble,Chaussure,35.84,DHL,Standard,5.9,5,2025-10-17,2025-10-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003754,2025-11-13,Grenoble,Livre,29.82,DHL,Standard,5.9,5,2025-11-18,2025-11-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003755,2025-10-25,Toulon,Chaussure,62.07,Chronopost,Standard,5.9,5,2025-10-30,2025-11-01,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003756,2025-11-08,Paris,Livre,8.92,Chronopost,Standard,5.9,5,2025-11-13,2025-11-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003757,2026-01-12,Rennes,Chaussure,52.5,Colissimo,Express,12.9,2,2026-01-14,2026-01-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003758,2025-11-03,Le Havre,Livre,19.37,Chronopost,Express,12.9,2,2025-11-05,2025-11-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003759,2025-10-08,Lille,Cosmétique,40.94,Chronopost,Standard,5.9,5,2025-10-13,2025-10-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003760,2025-12-15,Marseille,Cosmétique,38.95,La Poste,Standard,5.9,5,2025-12-20,2025-12-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003761,2025-10-06,Saint-Étienne,High-Tech,252.73,Colissimo,Standard,5.9,5,2025-10-11,2025-10-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003762,2025-11-12,Rennes,High-Tech,5.0,UPS,Express,12.9,2,2025-11-14,2025-11-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003763,2025-11-05,Lille,Chaussure,5.0,DHL,Express,12.9,2,2025-11-07,2025-11-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003764,2025-10-28,Le Havre,High-Tech,110.33,Chronopost,Standard,5.9,5,2025-11-02,2025-11-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003765,2025-10-21,Reims,Chaussure,97.92,UPS,Standard,5.9,5,2025-10-26,2025-10-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003766,2026-01-11,Toulouse,Vêtement,13.69,UPS,Standard,5.9,5,2026-01-16,2026-01-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003767,2025-12-13,Reims,Livre,5.0,UPS,Standard,5.9,5,2025-12-18,2025-12-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003768,2025-11-13,Toulon,Chaussure,82.14,UPS,Standard,5.9,5,2025-11-18,2025-11-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003769,2025-10-27,Paris,High-Tech,169.49,Mondial Relay,Standard,5.9,5,2025-11-01,,Lost,16,Package_Lost,False,,,,False,178.34,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-003770,2025-10-02,Reims,Livre,9.1,DHL,Standard,5.9,5,2025-10-07,2025-10-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003771,2025-11-18,Nantes,Chaussure,35.43,La Poste,Standard,5.9,5,2025-11-23,2025-11-25,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003772,2025-12-31,Nice,Chaussure,35.91,UPS,Standard,5.9,5,2026-01-05,2026-01-14,Delivered_Late,9,Delayed_Delivery,True,Good,True,True,True,2.95,Significant_Delay_Standard
ORD-003773,2025-11-30,Toulon,Livre,21.11,Chronopost,Express,12.9,2,2025-12-02,2025-12-03,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-003774,2025-11-17,Saint-Étienne,Cosmétique,25.61,UPS,Standard,5.9,5,2025-11-22,2025-11-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003775,2025-12-15,Marseille,Livre,17.95,Colissimo,Express,12.9,2,2025-12-17,2025-12-16,Delivered,0,,True,Good,False,True,False,0.0,
ORD-003776,2025-11-15,Saint-Étienne,Chaussure,29.81,Chronopost,Standard,5.9,5,2025-11-20,2025-11-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003777,2025-11-22,Lille,Cosmétique,9.43,DHL,Premium,18.9,1,2025-11-23,2025-11-22,Delivered,0,,True,Poor,True,True,False,4.71,Invalid_POD_Customer_Claim
ORD-003778,2025-10-19,Bordeaux,Cosmétique,36.11,Colissimo,Express,12.9,2,2025-10-21,2025-10-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003779,2026-01-13,Bordeaux,Livre,14.19,La Poste,Express,12.9,2,2026-01-15,2026-01-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003780,2025-11-21,Strasbourg,Cosmétique,31.13,DHL,Standard,5.9,5,2025-11-26,2025-11-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003781,2025-11-11,Nice,Vêtement,41.81,Colissimo,Standard,5.9,5,2025-11-16,2025-11-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003782,2026-01-15,Bordeaux,Livre,24.3,Chronopost,Standard,5.9,5,2026-01-20,2026-01-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003783,2025-12-08,Montpellier,High-Tech,217.76,UPS,Express,12.9,2,2025-12-10,2025-12-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003784,2026-01-06,Nantes,High-Tech,161.72,DHL,Express,12.9,2,2026-01-08,2026-01-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003785,2025-12-07,Saint-Étienne,Livre,16.8,Chronopost,Standard,5.9,5,2025-12-12,2025-12-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003786,2025-11-16,Saint-Étienne,Livre,20.25,Mondial Relay,Express,12.9,2,2025-11-18,2025-11-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003787,2025-12-09,Lyon,Cosmétique,29.91,UPS,Standard,5.9,5,2025-12-14,2025-12-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003788,2025-10-22,Grenoble,Vêtement,12.15,Chronopost,Standard,5.9,5,2025-10-27,2025-10-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003789,2025-12-31,Strasbourg,Livre,30.92,Mondial Relay,Standard,5.9,5,2026-01-05,2026-01-19,Delivered_Late,14,Delayed_Delivery,True,Good,True,True,True,2.95,Significant_Delay_Standard
ORD-003790,2025-12-24,Grenoble,Livre,29.03,Colissimo,Standard,5.9,5,2025-12-29,2025-12-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-003791,2026-01-14,Lille,Cosmétique,39.87,La Poste,Standard,5.9,5,2026-01-19,2026-01-18,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003792,2025-12-25,Toulouse,High-Tech,5.69,DHL,Standard,5.9,5,2025-12-30,2025-12-29,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-003793,2025-12-04,Rennes,Vêtement,5.0,Chronopost,Standard,5.9,5,2025-12-09,2025-12-08,Delivered,0,,True,Good,False,True,False,0.0,
