order_id,has_dispute,num_disputes,total_recoverable,disputes,carrier,order_date
ORD-004663,False,0,0.0,[],UPS,2025-11-23
ORD-004664,False,0,0.0,[],Colissimo,2025-10-30
ORD-004665,False,0,0.0,[],Chronopost,2026-01-09
ORD-004666,True,1,5.0,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 5.0, 'success_probability': 0.7, 'expected_recovery': 3.5, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-12-07
ORD-004667,False,0,0.0,[],Mondial Relay,2025-10-08
ORD-004668,True,2,78.18,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 48.87, 'success_probability': 0.7, 'expected_recovery': 34.21, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 29.32, 'success_probability': 0.65, 'expected_recovery': 19.06, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",La Poste,2025-12-16
ORD-004669,False,0,0.0,[],Chronopost,2025-12-07
ORD-004670,False,0,0.0,[],Colissimo,2025-11-06
ORD-004671,True,2,43.36,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 27.1, 'success_probability': 0.7, 'expected_recovery': 18.97, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 16.26, 'success_probability': 0.65, 'expected_recovery': 10.57, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Mondial Relay,2026-01-13
ORD-004672,False,0,0.0,[],Mondial Relay,2025-11-01
ORD-004673,False,0,0.0,[],La Poste,2025-11-18
ORD-004674,False,0,0.0,[],La Poste,2025-12-23
ORD-004675,False,0,0.0,[],Chronopost,2025-12-21
ORD-004676,False,0,0.0,[],La Poste,2025-11-01
ORD-004677,False,0,0.0,[],Colissimo,2025-10-17
ORD-004678,False,0,0.0,[],La Poste,2025-11-26
ORD-004679,True,1,8.86,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 8.86, 'success_probability': 0.7, 'expected_recovery': 6.2, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2025-12-25
ORD-004680,False,0,0.0,[],DHL,2026-01-06
ORD-004681,False,0,0.0,[],Chronopost,2025-12-29
ORD-004682,False,0,0.0,[],DHL,2025-11-10
ORD-004683,True,1,39.03,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 39.03, 'success_probability': 0.7, 'expected_recovery': 27.32, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-12-08
ORD-004684,False,0,0.0,[],DHL,2025-11-14
ORD-004685,False,0,0.0,[],La Poste,2025-12-25
ORD-004686,False,0,0.0,[],UPS,2026-01-12
ORD-004687,False,0,0.0,[],Colissimo,2026-01-12
ORD-004688,False,0,0.0,[],UPS,2025-11-30
ORD-004689,True,1,170.27,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 170.27, 'success_probability': 0.7, 'expected_recovery': 119.19, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-11-03
ORD-004690,False,0,0.0,[],DHL,2025-12-08
ORD-004691,False,0,0.0,[],UPS,2025-12-25
ORD-004692,True,1,54.76,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 54.76, 'success_probability': 0.7, 'expected_recovery': 38.33, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2026-01-13
ORD-004693,False,0,0.0,[],Chronopost,2025-11-02
ORD-004694,False,0,0.0,[],UPS,2025-12-17
ORD-004695,True,1,79.28,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 79.28, 'success_probability': 0.7, 'expected_recovery': 55.5, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2026-01-13
ORD-004696,False,0,0.0,[],Chronopost,2026-01-10
ORD-004697,False,0,0.0,[],Colissimo,2025-10-28
ORD-004698,True,1,20.5,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 20.5, 'success_probability': 0.7, 'expected_recovery': 14.35, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-12-07
ORD-004699,False,0,0.0,[],UPS,2026-01-09
ORD-004700,False,0,0.0,[],DHL,2025-11-09
ORD-004701,False,0,0.0,[],Colissimo,2025-10-15
ORD-004702,False,0,0.0,[],Colissimo,2025-12-24
ORD-004703,False,0,0.0,[],Chronopost,2025-11-05
ORD-004704,False,0,0.0,[],UPS,2025-11-30
ORD-004705,True,1,18.93,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 18.93, 'success_probability': 0.7, 'expected_recovery': 13.25, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-10-06
ORD-004706,False,0,0.0,[],Chronopost,2025-12-04
ORD-004707,False,0,0.0,[],Colissimo,2026-01-11
ORD-004708,True,2,84.55,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 81.6, 'success_probability': 0.98, 'expected_recovery': 79.97, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",La Poste,2025-12-26
ORD-004709,True,1,24.68,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 24.68, 'success_probability': 0.7, 'expected_recovery': 17.28, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",La Poste,2025-12-07
ORD-004710,False,0,0.0,[],Mondial Relay,2025-12-29
ORD-004711,True,1,26.07,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 26.07, 'success_probability': 0.7, 'expected_recovery': 18.25, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2025-12-06
ORD-004712,False,0,0.0,[],UPS,2025-10-01
ORD-004713,False,0,0.0,[],DHL,2025-12-29
ORD-004714,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Colissimo,2025-11-13
ORD-004715,False,0,0.0,[],Chronopost,2025-10-15
ORD-004716,False,0,0.0,[],DHL,2025-12-25
ORD-004717,False,0,0.0,[],Colissimo,2026-01-15
ORD-004718,True,1,63.52,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 63.52, 'success_probability': 0.7, 'expected_recovery': 44.47, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-11-05
ORD-004719,True,1,29.27,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 29.27, 'success_probability': 0.7, 'expected_recovery': 20.49, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-11-17
ORD-004720,False,0,0.0,[],Colissimo,2025-10-20
ORD-004721,False,0,0.0,[],DHL,2025-10-16
ORD-004722,False,0,0.0,[],Mondial Relay,2025-12-29
ORD-004723,True,2,70.02,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 43.77, 'success_probability': 0.7, 'expected_recovery': 30.64, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 26.26, 'success_probability': 0.65, 'expected_recovery': 17.07, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",DHL,2026-01-12
ORD-004724,False,0,0.0,[],Chronopost,2025-12-19
ORD-004725,False,0,0.0,[],UPS,2025-10-08
ORD-004726,True,1,18.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 18.9, 'success_probability': 0.95, 'expected_recovery': 17.95, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Colissimo,2025-10-02
ORD-004727,False,0,0.0,[],UPS,2025-10-07
ORD-004728,True,2,67.86,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 42.41, 'success_probability': 0.7, 'expected_recovery': 29.69, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 25.45, 'success_probability': 0.65, 'expected_recovery': 16.54, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2026-01-09
ORD-004729,False,0,0.0,[],Mondial Relay,2025-10-13
ORD-004730,False,0,0.0,[],Mondial Relay,2025-12-19
ORD-004731,False,0,0.0,[],DHL,2025-10-14
ORD-004732,True,2,12.27,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 7.67, 'success_probability': 0.7, 'expected_recovery': 5.37, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 4.6, 'success_probability': 0.65, 'expected_recovery': 2.99, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",La Poste,2025-11-04
ORD-004733,False,0,0.0,[],La Poste,2025-11-03
ORD-004734,False,0,0.0,[],UPS,2025-10-14
ORD-004735,False,0,0.0,[],DHL,2025-12-26
ORD-004736,False,0,0.0,[],Chronopost,2025-10-10
ORD-004737,False,0,0.0,[],DHL,2025-10-12
ORD-004738,False,0,0.0,[],Chronopost,2025-11-30
ORD-004739,False,0,0.0,[],Mondial Relay,2025-11-04
ORD-004740,False,0,0.0,[],UPS,2025-11-01
ORD-004741,True,2,25.46,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 15.91, 'success_probability': 0.7, 'expected_recovery': 11.14, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 9.55, 'success_probability': 0.65, 'expected_recovery': 6.21, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Colissimo,2025-12-15
ORD-004742,False,0,0.0,[],Colissimo,2025-12-15
ORD-004743,True,2,129.83,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 126.88, 'success_probability': 0.98, 'expected_recovery': 124.34, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",UPS,2026-01-08
ORD-004744,False,0,0.0,[],Colissimo,2025-10-10
ORD-004745,False,0,0.0,[],DHL,2025-12-04
ORD-004746,False,0,0.0,[],Mondial Relay,2025-10-24
ORD-004747,True,1,37.91,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 37.91, 'success_probability': 0.7, 'expected_recovery': 26.54, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-10-01
ORD-004748,True,1,24.76,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 24.76, 'success_probability': 0.7, 'expected_recovery': 17.33, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-11-04
ORD-004749,False,0,0.0,[],DHL,2026-01-02
ORD-004750,False,0,0.0,[],La Poste,2025-10-04
ORD-004751,True,1,33.36,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 33.36, 'success_probability': 0.7, 'expected_recovery': 23.35, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-11-18
ORD-004752,True,1,11.88,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 11.88, 'success_probability': 0.7, 'expected_recovery': 8.31, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2026-01-02
ORD-004753,False,0,0.0,[],La Poste,2025-12-24
ORD-004754,False,0,0.0,[],Chronopost,2025-10-24
ORD-004755,False,0,0.0,[],Mondial Relay,2025-11-02
ORD-004756,False,0,0.0,[],La Poste,2025-12-09
ORD-004757,False,0,0.0,[],La Poste,2025-10-30
ORD-004758,False,0,0.0,[],DHL,2025-12-27
ORD-004759,True,1,12.69,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 12.69, 'success_probability': 0.7, 'expected_recovery': 8.88, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-12-14
ORD-004760,False,0,0.0,[],Colissimo,2025-10-28
ORD-004761,False,0,0.0,[],Mondial Relay,2026-01-08
ORD-004762,False,0,0.0,[],UPS,2026-01-02
ORD-004763,False,0,0.0,[],Colissimo,2025-12-15
ORD-004764,False,0,0.0,[],La Poste,2025-11-26
ORD-004765,True,2,191.74,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 119.83, 'success_probability': 0.7, 'expected_recovery': 83.88, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 71.9, 'success_probability': 0.65, 'expected_recovery': 46.74, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2026-01-01
ORD-004766,False,0,0.0,[],La Poste,2025-12-04
ORD-004767,False,0,0.0,[],Colissimo,2025-11-11
ORD-004768,False,0,0.0,[],DHL,2025-12-03
ORD-004769,False,0,0.0,[],La Poste,2025-11-08
ORD-004770,False,0,0.0,[],La Poste,2025-11-16
ORD-004771,False,0,0.0,[],Colissimo,2025-12-26
ORD-004772,True,1,12.81,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 12.81, 'success_probability': 0.7, 'expected_recovery': 8.97, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-10-18
ORD-004773,False,0,0.0,[],Colissimo,2025-10-08
ORD-004774,False,0,0.0,[],Chronopost,2025-10-14
ORD-004775,False,0,0.0,[],DHL,2025-12-04
ORD-004776,False,0,0.0,[],Colissimo,2025-11-15
ORD-004777,False,0,0.0,[],Mondial Relay,2025-11-28
ORD-004778,False,0,0.0,[],Colissimo,2025-12-09
ORD-004779,False,0,0.0,[],UPS,2025-11-20
ORD-004780,False,0,0.0,[],La Poste,2025-12-09
ORD-004781,False,0,0.0,[],Colissimo,2025-12-08
ORD-004782,False,0,0.0,[],Chronopost,2025-12-14
ORD-004783,False,0,0.0,[],La Poste,2025-11-09
ORD-004784,False,0,0.0,[],Colissimo,2025-11-06
ORD-004785,True,2,45.75,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 28.59, 'success_probability': 0.7, 'expected_recovery': 20.02, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 17.16, 'success_probability': 0.65, 'expected_recovery': 11.15, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2025-11-25
ORD-004786,True,2,71.11,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}, {'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 58.21, 'success_probability': 0.98, 'expected_recovery': 57.05, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}]",Chronopost,2025-12-17
ORD-004787,True,2,25.84,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 16.15, 'success_probability': 0.7, 'expected_recovery': 11.3, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 9.69, 'success_probability': 0.65, 'expected_recovery': 6.3, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Colissimo,2025-12-26
ORD-004788,False,0,0.0,[],Chronopost,2025-12-13
ORD-004789,False,0,0.0,[],Mondial Relay,2026-01-01
ORD-004790,False,0,0.0,[],Colissimo,2025-11-22
ORD-004791,False,0,0.0,[],Colissimo,2025-12-06
ORD-004792,False,0,0.0,[],Mondial Relay,2025-10-12
ORD-004793,False,0,0.0,[],Chronopost,2025-11-06
ORD-004794,False,0,0.0,[],Mondial Relay,2025-10-25
ORD-004795,True,1,18.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 18.9, 'success_probability': 0.95, 'expected_recovery': 17.95, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Colissimo,2026-01-03
ORD-004796,False,0,0.0,[],DHL,2025-12-12
ORD-004797,False,0,0.0,[],Colissimo,2026-01-09
ORD-004798,False,0,0.0,[],Colissimo,2025-10-23
ORD-004799,True,1,2.5,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 2.5, 'success_probability': 0.7, 'expected_recovery': 1.75, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2025-12-22
ORD-004800,True,2,154.37,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 96.48, 'success_probability': 0.7, 'expected_recovery': 67.54, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 57.89, 'success_probability': 0.65, 'expected_recovery': 37.63, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Colissimo,2025-11-30
ORD-004801,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Mondial Relay,2025-10-14
ORD-004802,False,0,0.0,[],DHL,2025-10-17
ORD-004803,True,1,44.13,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 44.13, 'success_probability': 0.7, 'expected_recovery': 30.89, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-12-22
ORD-004804,False,0,0.0,[],DHL,2026-01-03
ORD-004805,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",La Poste,2025-10-28
ORD-004806,False,0,0.0,[],Chronopost,2025-12-17
ORD-004807,False,0,0.0,[],DHL,2025-11-01
ORD-004808,True,1,19.45,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 19.45, 'success_probability': 0.7, 'expected_recovery': 13.61, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2026-01-11
ORD-004809,False,0,0.0,[],UPS,2025-12-30
ORD-004810,False,0,0.0,[],Colissimo,2025-11-02
ORD-004811,False,0,0.0,[],La Poste,2025-10-21
ORD-004812,False,0,0.0,[],Chronopost,2025-12-30
ORD-004813,True,1,2.95,"[{'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",Colissimo,2025-12-04
ORD-004814,True,2,29.4,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 18.38, 'success_probability': 0.7, 'expected_recovery': 12.86, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 11.03, 'success_probability': 0.65, 'expected_recovery': 7.17, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",DHL,2025-11-27
ORD-004815,False,0,0.0,[],Chronopost,2025-10-02
ORD-004816,True,2,40.93,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}, {'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 28.03, 'success_probability': 0.98, 'expected_recovery': 27.47, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}]",UPS,2026-01-02
ORD-004817,False,0,0.0,[],Mondial Relay,2025-11-21
ORD-004818,True,2,13.85,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 10.9, 'success_probability': 0.98, 'expected_recovery': 10.68, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",La Poste,2025-11-29
ORD-004819,False,0,0.0,[],Colissimo,2025-10-28
ORD-004820,False,0,0.0,[],Mondial Relay,2025-12-07
ORD-004821,True,1,12.04,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 12.04, 'success_probability': 0.7, 'expected_recovery': 8.43, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-11-12
ORD-004822,False,0,0.0,[],La Poste,2026-01-09
ORD-004823,True,1,51.62,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 51.62, 'success_probability': 0.7, 'expected_recovery': 36.14, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2026-01-13
ORD-004824,False,0,0.0,[],La Poste,2025-10-30
ORD-004825,False,0,0.0,[],Mondial Relay,2025-12-06
ORD-004826,False,0,0.0,[],Mondial Relay,2025-10-17
ORD-004827,True,1,14.88,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 14.88, 'success_probability': 0.7, 'expected_recovery': 10.42, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2026-01-01
ORD-004828,False,0,0.0,[],Mondial Relay,2025-11-24
ORD-004829,False,0,0.0,[],Colissimo,2025-12-02
ORD-004830,False,0,0.0,[],La Poste,2025-11-16
ORD-004831,False,0,0.0,[],Chronopost,2025-11-17
ORD-004832,False,0,0.0,[],UPS,2025-10-04
ORD-004833,False,0,0.0,[],DHL,2025-11-29
ORD-004834,False,0,0.0,[],UPS,2025-10-07
ORD-004835,False,0,0.0,[],La Poste,2025-11-09
ORD-004836,True,2,39.3,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 36.35, 'success_probability': 0.98, 'expected_recovery': 35.62, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",DHL,2025-10-27
ORD-004837,True,2,36.52,"[{'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 33.57, 'success_probability': 0.98, 'expected_recovery': 32.9, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}, {'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",Mondial Relay,2025-12-07
ORD-004838,False,0,0.0,[],DHL,2025-10-22
ORD-004839,False,0,0.0,[],Colissimo,2025-10-27
ORD-004840,False,0,0.0,[],DHL,2025-11-22
ORD-004841,False,0,0.0,[],UPS,2025-11-04
ORD-004842,False,0,0.0,[],Chronopost,2025-10-14
ORD-004843,False,0,0.0,[],UPS,2025-12-05
ORD-004844,False,0,0.0,[],UPS,2025-12-06
ORD-004845,False,0,0.0,[],Chronopost,2025-11-02
ORD-004846,False,0,0.0,[],UPS,2025-11-11
ORD-004847,False,0,0.0,[],La Poste,2025-10-30
